Broker,Stock Symbol,Quantity,Amount,Average Rate
18,SINDU,-950.0,-432782.0,455.56
18,SJCL,-100.0,-38000.0,380.0
18,SLI,-40.0,-20942.0,523.55
18,SMATA,-462.0,-674520.0,1460.0
18,SRBL,110.0,31725.1,288.40999999999997
18,SSHL,0.0,800.0,inf
18,ULI,-30.0,-18685.0,622.8333333333334
18,UMHL,150.0,73000.0,486.6666666666667
18,UPCL,450.0,183950.0,408.77777777777777
18,UPPER,14.0,8240.0,588.5714285714286
18,VLBS,-100.0,-168300.0,1683.0
19,ADBL,23.0,12095.0,525.8695652173913
19,AHPC,4859.0,2394330.0,492.7618851615559
19,AIL,-30.0,-21780.0,726.0
19,AKJCL,235.0,78759.0,335.1446808510638
19,AKPL,1997.0,1224181.0,613.0100150225338
19,ALICL,2000.0,2585355.0,1292.6775
19,API,-3096.0,-1589044.1,513.2571382428941
19,BARUN,90.0,43308.0,481.2
19,BFC,775.0,414764.3,535.1797419354839
19,BNT,20.0,248210.0,12410.5
19,BOKL,-80.0,-29475.0,368.4375
19,BPCL,50.0,24550.0,491.0
19,CBBL,594.0,1020394.0,1717.8350168350169
19,CBL,13.0,3003.6000000000004,231.04615384615389
19,CCBL,30.0,6930.0,231.0
19,CFCL,-5487.0,-3131848.0,570.7760160379078
19,CGH,-30.0,-46740.0,1558.0
19,CHCL,70.0,41392.0,591.3142857142857
19,CHDC,-490.0,-422950.0,863.1632653061224
19,CHL,-758.0,-374058.0,493.4802110817942
19,CIT,-502.0,-1665460.5,3317.6503984063743
19,CLBSL,-23.0,-27342.4,1188.8
19,CORBL,70.0,57328.0,818.9714285714285
19,CZBIL,433.0,126200.3,291.45565819861434
19,DDBL,-80.0,-103540.0,1294.25
19,EBL,170.0,106190.0,624.6470588235294
19,FMDBL,-1255.0,-1139746.5,908.1645418326693
19,FOWAD,80.0,221283.0,2766.0375
19,GBBL,24012.0,14662244.6,610.6215475595535
19,GBIME,307.0,113568.0,369.928338762215
19,GBLBS,-60.0,-64248.0,1070.8
19,GFCL,-2160.0,-1789130.5,828.3011574074075
19,GHL,20.0,7230.0,361.5
19,GIC,-30.0,-18370.0,612.3333333333334
